gene_name,cn_type
MIR548AJ1,deletion
MIR548AJ2,deletion
MIR548AK,deletion
MIR548AL,deletion
MIR548AM,deletion
MIR548AN,deletion
MIR548AO,deletion
MIR548AP,deletion
MIR548AQ,deletion
MIR548AR,deletion
MIR548AS,deletion
MIR548AT,deletion
MIR548AU,deletion
MIR548AV,deletion
MIR548AW,deletion
MIR548AX,deletion
MIR548AY,deletion
MIR548AZ,deletion
MIR548B,deletion
MIR548BA,deletion
MIR548BB,deletion
MIR548C,deletion
MIR548D1,deletion
MIR548D2,deletion
MIR548E,deletion
MIR548F1,deletion
MIR548F2,deletion
MIR548F3,deletion
MIR548F4,deletion
MIR548F5,deletion
MIR548G,deletion
MIR548H1,deletion
MIR548H2,deletion
MIR548H3,deletion
MIR548H4,deletion
MIR548H5,deletion
MIR548I1,deletion
MIR548I2,deletion
MIR548I3,deletion
MIR548I4,deletion
MIR548J,deletion
MIR548K,deletion
MIR548L,deletion
MIR548M,deletion
MIR548N,deletion
MIR548O,deletion
MIR548O2,deletion
MIR548P,deletion
MIR548Q,deletion
MIR548S,deletion
MIR548T,deletion
MIR548U,deletion
MIR548V,deletion
MIR548W,deletion
MIR548X,deletion
MIR548X2,deletion
MIR548XHG,deletion
MIR548Y,deletion
MIR548Z,deletion
MIR549A,deletion
MIR550A1,deletion
MIR550A2,deletion
MIR550A3,deletion
MIR550B1,deletion
MIR550B2,deletion
MIR551A,deletion
MIR551B,deletion
MIR552,deletion
MIR553,deletion
MIR554,deletion
MIR555,deletion
MIR556,deletion
MIR557,deletion
MIR5571,deletion
MIR5572,deletion
MIR5579,deletion
MIR558,deletion
MIR5580,deletion
MIR5581,deletion
MIR5582,deletion
MIR5583-1,deletion
MIR5583-2,deletion
MIR5584,deletion
MIR5585,deletion
MIR5586,deletion
MIR5587,deletion
MIR5588,deletion
MIR5589,deletion
MIR559,deletion
MIR5590,deletion
MIR5591,deletion
MIR561,deletion
MIR562,deletion
MIR563,deletion
MIR564,deletion
MIR566,deletion
MIR567,deletion
MIR568,deletion
MIR5680,deletion
MIR5681A,deletion
MIR5681B,deletion
MIR5682,deletion
MIR5683,deletion
MIR5684,deletion
MIR5685,deletion
MIR5687,deletion
MIR5688,deletion
MIR5689,deletion
MIR5689HG,deletion
MIR569,deletion
MIR5690,deletion
MIR5691,deletion
MIR5692A1,deletion
MIR5692A2,deletion
MIR5692B,deletion
MIR5692C1,deletion
MIR5692C2,deletion
MIR5693,deletion
MIR5694,deletion
MIR5695,deletion
MIR5696,deletion
MIR5697,deletion
MIR5698,deletion
MIR5699,deletion
MIR570,deletion
MIR5700,deletion
MIR5701-1,deletion
MIR5701-2,deletion
MIR5701-3,deletion
MIR5702,deletion
MIR5703,deletion
MIR5704,deletion
MIR5705,deletion
MIR5706,deletion
MIR5707,deletion
MIR5708,deletion
MIR571,deletion
MIR572,deletion
MIR573,deletion
MIR5739,deletion
MIR574,deletion
MIR575,deletion
MIR576,deletion
MIR577,deletion
MIR578,deletion
MIR5787,deletion
MIR579,deletion
MIR580,deletion
MIR581,deletion
MIR582,deletion
MIR583,deletion
MIR583HG,deletion
MIR584,deletion
MIR585,deletion
MIR586,deletion
MIR587,deletion
MIR588,deletion
MIR589,deletion
MIR590,deletion
MIR591,deletion
MIR592,deletion
MIR593,deletion
MIR595,deletion
MIR596,deletion
MIR597,deletion
MIR598,deletion
MIR599,deletion
MIR600,deletion
MIR600HG,deletion
MIR601,deletion
MIR602,deletion
MIR603,deletion
MIR604,deletion
MIR605,deletion
MIR606,deletion
MIR6068,deletion
MIR6069,deletion
MIR607,deletion
MIR6070,deletion
MIR6071,deletion
MIR6072,deletion
MIR6073,deletion
MIR6074,deletion
MIR6075,deletion
MIR6076,deletion
MIR6077,deletion
MIR6078,deletion
MIR6079,deletion
MIR608,deletion
MIR6080,deletion
MIR6081,deletion
MIR6082,deletion
MIR6083,deletion
MIR6084,deletion
MIR6085,deletion
MIR6086,deletion
MIR6087,deletion
MIR6088,deletion
MIR6089,deletion
MIR609,deletion
MIR6090,deletion
MIR610,deletion
MIR611,deletion
MIR612,deletion
MIR6124,deletion
MIR6125,deletion
MIR6126,deletion
MIR6127,deletion
MIR6128,deletion
MIR6129,deletion
MIR613,deletion
MIR6130,deletion
MIR6131,deletion
MIR6132,deletion
MIR6133,deletion
MIR6134,deletion
MIR614,deletion
MIR615,deletion
MIR616,deletion
MIR6165,deletion
MIR617,deletion
MIR618,deletion
MIR619,deletion
MIR620,deletion
MIR621,deletion
MIR622,deletion
MIR623,deletion
MIR624,deletion
MIR625,deletion
MIR626,deletion
MIR627,deletion
MIR628,deletion
MIR629,deletion
MIR630,deletion
MIR631,deletion
MIR632,deletion
MIR633,deletion
MIR634,deletion
MIR635,deletion
MIR636,deletion
MIR637,deletion
MIR638,deletion
MIR639,deletion
MIR640,deletion
MIR641,deletion
MIR642A,deletion
MIR642B,deletion
MIR643,deletion
MIR644A,deletion
MIR645,deletion
MIR646,deletion
MIR646HG,deletion
MIR647,deletion
MIR648,deletion
MIR649,deletion
MIR6499,deletion
MIR650,deletion
MIR6500,deletion
MIR6501,deletion
MIR6502,deletion
MIR6503,deletion
MIR6504,deletion
MIR6505,deletion
MIR6506,deletion
MIR6507,deletion
MIR6508,deletion
MIR6509,deletion
MIR651,deletion
MIR6510,deletion
MIR6511A1,deletion
MIR6511A2,deletion
MIR6511A3,deletion
MIR6511A4,deletion
MIR6511B1,deletion
MIR6511B2,deletion
MIR6512,deletion
MIR6513,deletion
MIR6514,deletion
MIR6515,deletion
MIR6516,deletion
MIR652,deletion
MIR653,deletion
MIR654,deletion
MIR655,deletion
MIR656,deletion
MIR657,deletion
MIR658,deletion
MIR659,deletion
MIR660,deletion
MIR661,deletion
MIR662,deletion
MIR663A,deletion
MIR663AHG,deletion
MIR663B,deletion
MIR664A,deletion
MIR664B,deletion
MIR665,deletion
MIR668,deletion
MIR670,deletion
MIR670HG,deletion
MIR671,deletion
MIR6715A,deletion
MIR6715B,deletion
MIR6716,deletion
MIR6717,deletion
MIR6718,deletion
MIR6719,deletion
MIR6720,deletion
MIR6721,deletion
MIR6722,deletion
MIR6723,deletion
MIR6724-1,deletion
MIR6724-2,deletion
MIR6724-3,deletion
MIR6724-4,deletion
MIR6726,deletion
MIR6727,deletion
MIR6728,deletion
MIR6729,deletion
MIR6730,deletion
MIR6731,deletion
MIR6732,deletion
MIR6733,deletion
MIR6734,deletion
MIR6735,deletion
MIR6736,deletion
MIR6737,deletion
MIR6738,deletion
MIR6739,deletion
MIR6740,deletion
MIR6741,deletion
MIR6742,deletion
MIR6743,deletion
MIR6744,deletion
MIR6745,deletion
MIR6746,deletion
MIR6747,deletion
MIR6748,deletion
MIR6749,deletion
MIR675,deletion
MIR6750,deletion
MIR6751,deletion
MIR6752,deletion
MIR6753,deletion
MIR6754,deletion
MIR6755,deletion
MIR6756,deletion
MIR6757,deletion
MIR6758,deletion
MIR6759,deletion
MIR676,deletion
MIR6760,deletion
MIR6761,deletion
MIR6762,deletion
MIR6763,deletion
MIR6764,deletion
MIR6765,deletion
MIR6766,deletion
MIR6767,deletion
MIR6768,deletion
MIR6769A,deletion
MIR6769B,deletion
MIR6770-1,deletion
MIR6770-2,deletion
MIR6770-3,deletion
MIR6771,deletion
MIR6772,deletion
MIR6773,deletion
MIR6774,deletion
MIR6775,deletion
MIR6776,deletion
MIR6777,deletion
MIR6778,deletion
MIR6779,deletion
MIR6780A,deletion
MIR6780B,deletion
MIR6781,deletion
MIR6782,deletion
MIR6783,deletion
MIR6784,deletion
MIR6785,deletion
MIR6786,deletion
MIR6787,deletion
MIR6788,deletion
MIR6789,deletion
MIR6790,deletion
MIR6791,deletion
MIR6792,deletion
MIR6793,deletion
MIR6794,deletion
MIR6795,deletion
MIR6796,deletion
MIR6797,deletion
MIR6798,deletion
MIR6799,deletion
MIR6800,deletion
MIR6801,deletion
MIR6802,deletion
MIR6803,deletion
MIR6804,deletion
MIR6805,deletion
MIR6806,deletion
MIR6807,deletion
MIR6808,deletion
MIR6809,deletion
MIR6810,deletion
MIR6811,deletion
MIR6812,deletion
MIR6813,deletion
MIR6814,deletion
MIR6815,deletion
MIR6816,deletion
MIR6817,deletion
MIR6818,deletion
MIR6819,deletion
MIR6820,deletion
MIR6821,deletion
MIR6822,deletion
MIR6823,deletion
MIR6824,deletion
MIR6825,deletion
MIR6826,deletion
MIR6827,deletion
MIR6828,deletion
MIR6829,deletion
MIR6830,deletion
MIR6831,deletion
MIR6832,deletion
MIR6833,deletion
MIR6834,deletion
MIR6835,deletion
MIR6836,deletion
MIR6837,deletion
MIR6838,deletion
MIR6839,deletion
MIR6840,deletion
MIR6841,deletion
MIR6842,deletion
MIR6843,deletion
MIR6844,deletion
MIR6845,deletion
MIR6846,deletion
MIR6847,deletion
MIR6848,deletion
MIR6849,deletion
MIR6850,deletion
MIR6851,deletion
MIR6852,deletion
MIR6853,deletion
MIR6854,deletion
MIR6855,deletion
MIR6856,deletion
MIR6857,deletion
MIR6858,deletion
MIR6859-1,deletion
MIR6859-2,deletion
MIR6859-3,deletion
MIR6859-4,deletion
MIR6860,deletion
MIR6861,deletion
MIR6862-1,deletion
MIR6862-2,deletion
MIR6863,deletion
MIR6864,deletion
MIR6865,deletion
MIR6866,deletion
MIR6867,deletion
MIR6868,deletion
MIR6869,deletion
MIR6870,deletion
MIR6871,deletion
MIR6872,deletion
MIR6873,deletion
MIR6874,deletion
MIR6875,deletion
MIR6876,deletion
MIR6877,deletion
MIR6878,deletion
MIR6879,deletion
MIR6880,deletion
MIR6881,deletion
MIR6882,deletion
MIR6883,deletion
MIR6884,deletion
MIR6885,deletion
MIR6886,deletion
MIR6887,deletion
MIR6888,deletion
MIR6889,deletion
MIR6890,deletion
MIR6891,deletion
MIR6892,deletion
MIR6893,deletion
MIR6894,deletion
MIR6895,deletion
MIR7-1,deletion
MIR7-2,deletion
MIR7-3,deletion
MIR7-3HG,deletion
MIR708,deletion
MIR7106,deletion
MIR7107,deletion
MIR7108,deletion
MIR7109,deletion
MIR711,deletion
MIR7110,deletion
MIR7111,deletion
MIR7112,deletion
MIR7113,deletion
MIR7114,deletion
MIR7150,deletion
MIR7151,deletion
MIR7152,deletion
MIR7153,deletion
MIR7154,deletion
MIR7155,deletion
MIR7156,deletion
MIR7157,deletion
MIR7158,deletion
MIR7159,deletion
MIR7160,deletion
MIR7161,deletion
MIR7162,deletion
MIR718,deletion
MIR744,deletion
MIR7515,deletion
MIR7515HG,deletion
MIR758,deletion
MIR759,deletion
MIR760,deletion
MIR761,deletion
MIR762,deletion
MIR762HG,deletion
MIR764,deletion
MIR7641-1,deletion
MIR7641-2,deletion
MIR765,deletion
MIR766,deletion
MIR767,deletion
MIR769,deletion
MIR770,deletion
MIR7702,deletion
MIR7703,deletion
MIR7704,deletion
MIR7705,deletion
MIR7706,deletion
MIR7843,deletion
MIR7844,deletion
MIR7845,deletion
MIR7846,deletion
MIR7847,deletion
MIR7848,deletion
MIR7849,deletion
MIR7850,deletion
MIR7851,deletion
MIR7852,deletion
MIR7853,deletion
MIR7854,deletion
MIR7855,deletion
MIR7856,deletion
MIR7973-1,deletion
MIR7973-2,deletion
MIR7974,deletion
MIR7975,deletion
MIR7976,deletion
MIR7977,deletion
MIR7978,deletion
MIR802,deletion
MIR8052,deletion
MIR8053,deletion
MIR8054,deletion
MIR8055,deletion
MIR8056,deletion
MIR8057,deletion
MIR8058,deletion
MIR8059,deletion
MIR8060,deletion
MIR8061,deletion
MIR8062,deletion
MIR8063,deletion
MIR8064,deletion
MIR8065,deletion
MIR8066,deletion
MIR8067,deletion
MIR8068,deletion
MIR8069-1,deletion
MIR8069-2,deletion
MIR8070,deletion
MIR8071-1,deletion
MIR8071-2,deletion
MIR8072,deletion
MIR8073,deletion
MIR8074,deletion
MIR8075,deletion
MIR8076,deletion
MIR8077,deletion
MIR8078,deletion
MIR8079,deletion
MIR8080,deletion
MIR8081,deletion
MIR8082,deletion
MIR8083,deletion
MIR8084,deletion
MIR8085,deletion
MIR8086,deletion
MIR8087,deletion
MIR8088,deletion
MIR8089,deletion
MIR8485,deletion
MIR873,deletion
MIR874,deletion
MIR875,deletion
MIR876,deletion
MIR877,deletion
MIR885,deletion
MIR887,deletion
MIR888,deletion
MIR889,deletion
MIR890,deletion
MIR891A,deletion
MIR891B,deletion
MIR892A,deletion
MIR892B,deletion
MIR892C,deletion
MIR9-1,deletion
MIR9-2,deletion
MIR9-3,deletion
MIR9-3HG,deletion
MIR920,deletion
MIR921,deletion
MIR922,deletion
MIR924,deletion
MIR92A1,deletion
MIR92A2,deletion
MIR92B,deletion
MIR93,deletion
MIR933,deletion
MIR934,deletion
MIR935,deletion
MIR936,deletion
MIR937,deletion
MIR938,deletion
MIR939,deletion
MIR940,deletion
MIR941-1,deletion
MIR941-2,deletion
MIR941-3,deletion
MIR941-4,deletion
MIR941-5,deletion
MIR942,deletion
MIR943,deletion
MIR944,deletion
MIR95,deletion
MIR9500,deletion
MIR96,deletion
MIR98,deletion
MIR99A,deletion
MIR99AHG,deletion
MIR99B,deletion
MIRLET7A1,deletion
MIRLET7A2,deletion
MIRLET7A3,deletion
MIRLET7B,deletion
MIRLET7BHG,deletion
MIRLET7C,deletion
MIRLET7D,deletion
MIRLET7DHG,deletion
MIRLET7E,deletion
MIRLET7F1,deletion
MIRLET7F2,deletion
MIRLET7G,deletion
MIRLET7I,deletion
MIS12,deletion
MIS18A,deletion
MIS18A-AS1,deletion
MIS18BP1,deletion
MISP,deletion
MISP3,deletion
MITD1,deletion
MITF,deletion
MIXL1,deletion
MKI67,deletion
MKI67P1,deletion
MKKS,deletion
MKL1,deletion
MKL2,deletion
MKLN1,deletion
MKLN1-AS,deletion
MKNK1,deletion
MKNK1-AS1,deletion
MKNK2,deletion
MKNK2P1,deletion
MKRN1,deletion
MKRN2,deletion
MKRN2OS,deletion
MKRN3,deletion
MKRN4P,deletion
MKRN5P,deletion
MKRN7P,deletion
MKRN9P,deletion
MKS1,deletion
MKX,deletion
MKX-AS1,deletion
MLANA,deletion
MLC1,deletion
MLEC,deletion
MLECP1,deletion
MLF1,deletion
MLF2,deletion
MLH1,deletion
MLH3,deletion
MLIP,deletion
MLIP-AS1,deletion
MLIP-IT1,deletion
MLKL,deletion
MLLT1,deletion
MLLT10,deletion
MLLT10P1,deletion
MLLT10P2,deletion
MLLT11,deletion
MLLT3,deletion
MLLT6,deletion
MLN,deletion
MLNR,deletion
MLPH,deletion
MLST8,deletion
MLX,deletion
MLXIP,deletion
MLXIPL,deletion
MLYCD,deletion
MMAA,deletion
MMAB,deletion
MMACHC,deletion
MMADHC,deletion
MMD,deletion
MMD2,deletion
MME,deletion
MME-AS1,deletion
MMEL1,deletion
MMGT1,deletion
MMP1,deletion
MMP10,deletion
MMP11,deletion
MMP12,deletion
MMP13,deletion
MMP14,deletion
MMP15,deletion
MMP16,deletion
MMP17,deletion
MMP19,deletion
MMP2,deletion
MMP2-AS1,deletion
MMP20,deletion
MMP21,deletion
MMP23A,deletion
MMP23B,deletion
MMP24,deletion
MMP24OS,deletion
MMP25,deletion
MMP25-AS1,deletion
MMP26,deletion
MMP27,deletion
MMP28,deletion
MMP3,deletion
MMP7,deletion
MMP8,deletion
MMP9,deletion
MMRN1,deletion
MMRN2,deletion
MMS19,deletion
MMS22L,deletion
MN1,deletion
MNAT1,deletion
MND1,deletion
MNDA,deletion
MNS1,deletion
MNT,deletion
MNX1,deletion
MNX1-AS1,deletion
MNX1-AS2,deletion
MOAP1,deletion
MOB1A,deletion
MOB1AP1,deletion
MOB1AP2,deletion
MOB1B,deletion
MOB2,deletion
MOB3A,deletion
MOB3B,deletion
MOB3C,deletion
MOB4,deletion
MOBP,deletion
MOCOS,deletion
MOCS1,deletion
MOCS1P1,deletion
MOCS2,deletion
MOCS3,deletion
MOG,deletion
MOGAT1,deletion
MOGAT2,deletion
MOGAT3,deletion
MOGS,deletion
MOK,deletion
MON1A,deletion
MON1B,deletion
MON2,deletion
MORC1,deletion
MORC1-AS1,deletion
MORC2,deletion
MORC2-AS1,deletion
MORC3,deletion
MORC4,deletion
MORF4,deletion
MORF4L1,deletion
MORF4L1P1,deletion
MORF4L1P3,deletion
MORF4L1P4,deletion
MORF4L1P5,deletion
MORF4L1P6,deletion
MORF4L1P7,deletion
MORF4L2,deletion
MORF4L2-AS1,deletion
MORF4L2P1,deletion
MORN1,deletion
MORN2,deletion
MORN3,deletion
MORN4,deletion
MORN5,deletion
MOS,deletion
MOSMO,deletion
MOSPD1,deletion
MOSPD2,deletion
MOSPD3,deletion
MOV10,deletion
MOV10L1,deletion
MOXD1,deletion
MOXD2P,deletion
MPC1,deletion
MPC1L,deletion
MPC2,deletion
MPDU1,deletion
MPDZ,deletion
MPEG1,deletion
MPG,deletion
MPHOSPH10,deletion
MPHOSPH6,deletion
MPHOSPH8,deletion
MPHOSPH9,deletion
MPI,deletion
MPIG6B,deletion
MPL,deletion
MPLKIP,deletion
MPND,deletion
MPO,deletion
MPP1,deletion
MPP2,deletion
MPP3,deletion
MPP4,deletion
MPP5,deletion
MPP6,deletion
MPP7,deletion
MPPE1,deletion
MPPE1P1,deletion
MPPED1,deletion
MPPED2,deletion
MPRIP,deletion
MPRIP-AS1,deletion
MPRIPP1,deletion
MPST,deletion
MPTX1,deletion
MPV17,deletion
MPV17L,deletion
MPV17L2,deletion
MPZ,deletion
MPZL1,deletion
MPZL2,deletion
MPZL3,deletion
MR1,deletion
MRAP,deletion
MRAP2,deletion
MRAS,deletion
MRC1,deletion
MRC2,deletion
MRE11,deletion
MRE11P1,deletion
MREG,deletion
MREGP1,deletion
MRFAP1,deletion
MRFAP1L1,deletion
MRGBP,deletion
MRGPRD,deletion
MRGPRE,deletion
MRGPRF,deletion
MRGPRF-AS1,deletion
MRGPRG,deletion
MRGPRG-AS1,deletion
MRGPRX1,deletion
MRGPRX2,deletion
MRGPRX3,deletion
MRGPRX4,deletion
MRI1,deletion
MRLN,deletion
MRM1,deletion
MRM2,deletion
MRM3,deletion
MRNIP,deletion
MRO,deletion
MROH1,deletion
MROH2A,deletion
MROH2B,deletion
MROH3P,deletion
MROH4P,deletion
MROH5,deletion
MROH6,deletion
MROH7,deletion
MROH7-TTC4,deletion
MROH8,deletion
MROH9,deletion
MRPL1,deletion
MRPL10,deletion
MRPL11,deletion
MRPL12,deletion
MRPL13,deletion
MRPL14,deletion
MRPL15,deletion
MRPL15P1,deletion
MRPL16,deletion
MRPL17,deletion
MRPL18,deletion
MRPL19,deletion
MRPL2,deletion
MRPL20,deletion
MRPL20P1,deletion
MRPL21,deletion
MRPL22,deletion
MRPL22P1,deletion
MRPL23,deletion
MRPL23-AS1,deletion
MRPL24,deletion
MRPL27,deletion
MRPL28,deletion
MRPL2P1,deletion
MRPL3,deletion
MRPL30,deletion
MRPL30P1,deletion
MRPL32,deletion
MRPL32P1,deletion
MRPL33,deletion
MRPL34,deletion
MRPL35,deletion
MRPL35P1,deletion
MRPL35P2,deletion
MRPL35P3,deletion
MRPL35P4,deletion
MRPL36,deletion
MRPL37,deletion
MRPL37P1,deletion
MRPL38,deletion
MRPL39,deletion
MRPL3P1,deletion
MRPL4,deletion
MRPL40,deletion
MRPL40P1,deletion
MRPL41,deletion
MRPL42,deletion
MRPL42P2,deletion
MRPL42P3,deletion
MRPL42P4,deletion
MRPL42P6,deletion
MRPL43,deletion
MRPL44,deletion
MRPL45,deletion
MRPL45P1,deletion
MRPL45P2,deletion
MRPL46,deletion
MRPL47,deletion
MRPL48,deletion
MRPL48P1,deletion
MRPL49,deletion
MRPL49P1,deletion
MRPL49P2,deletion
MRPL50,deletion
MRPL50P1,deletion
MRPL50P2,deletion
MRPL50P4,deletion
MRPL51,deletion
MRPL51P2,deletion
MRPL52,deletion
MRPL53,deletion
MRPL53P1,deletion
MRPL54,deletion
MRPL55,deletion
MRPL57,deletion
MRPL57P1,deletion
MRPL57P3,deletion
MRPL57P6,deletion
MRPL57P7,deletion
MRPL57P8,deletion
MRPL58,deletion
MRPL9,deletion
MRPL9P1,deletion
MRPS10,deletion
MRPS10P1,deletion
MRPS10P2,deletion
MRPS11,deletion
MRPS11P1,deletion
MRPS12,deletion
MRPS14,deletion
MRPS15,deletion
MRPS15P1,deletion
MRPS16,deletion
MRPS16P1,deletion
MRPS16P2,deletion
MRPS16P3,deletion
MRPS17,deletion
MRPS17P1,deletion
MRPS17P3,deletion
MRPS17P5,deletion
MRPS17P9,deletion
MRPS18A,deletion
MRPS18AP1,deletion
MRPS18B,deletion
MRPS18BP1,deletion
MRPS18BP2,deletion
MRPS18C,deletion
MRPS18CP4,deletion
MRPS18CP6,deletion
MRPS2,deletion
MRPS21,deletion
MRPS21P1,deletion
MRPS21P2,deletion
MRPS21P3,deletion
MRPS21P5,deletion
MRPS21P6,deletion
MRPS21P7,deletion
MRPS21P8,deletion
MRPS21P9,deletion
MRPS22,deletion
MRPS23,deletion
MRPS24,deletion
MRPS25,deletion
MRPS26,deletion
MRPS27,deletion
MRPS28,deletion
MRPS30,deletion
MRPS30-DT,deletion
MRPS31,deletion
MRPS31P1,deletion
MRPS31P2,deletion
MRPS31P4,deletion
MRPS31P5,deletion
MRPS33,deletion
MRPS33P2,deletion
MRPS33P3,deletion
MRPS33P4,deletion
MRPS34,deletion
MRPS35,deletion
MRPS35P2,deletion
MRPS35P3,deletion
MRPS36,deletion
MRPS36P1,deletion
MRPS36P2,deletion
MRPS36P3,deletion
MRPS36P4,deletion
MRPS36P5,deletion
MRPS5,deletion
MRPS5P3,deletion
MRPS5P4,deletion
MRPS6,deletion
MRPS6P2,deletion
MRPS6P4,deletion
MRPS7,deletion
MRPS9,deletion
MRRF,deletion
MRRFP1,deletion
MRS2,deletion
MRTO4,deletion
MRVI1,deletion
MRVI1-AS1,deletion
MS4A1,deletion
MS4A10,deletion
MS4A12,deletion
MS4A13,deletion
MS4A14,deletion
MS4A15,deletion
MS4A18,deletion
MS4A2,deletion
MS4A3,deletion
MS4A4A,deletion
MS4A4E,deletion
MS4A5,deletion
MS4A6A,deletion
MS4A6E,deletion
MS4A7,deletion
MS4A8,deletion
MSANTD1,deletion
MSANTD2,deletion
MSANTD2P1,deletion
MSANTD3,deletion
MSANTD3-TMEFF1,deletion
MSANTD4,deletion
MSC,deletion
MSC-AS1,deletion
MSGN1,deletion
MSH2,deletion
MSH3,deletion
MSH4,deletion
MSH5,deletion
MSH5-SAPCD1,deletion
MSH6,deletion
MSI1,deletion
MSI2,deletion
MSL1,deletion
MSL2,deletion
MSL3,deletion
MSL3P1,deletion
MSLN,deletion
MSLNL,deletion
MSMB,deletion
MSMO1,deletion
MSMP,deletion
MSN,deletion
MSNP1,deletion
MSR1,deletion
MSRA,deletion
MSRB1,deletion
MSRB1P1,deletion
MSRB2,deletion
MSRB3,deletion
MSS51,deletion
MST1,deletion
MST1L,deletion
MST1P2,deletion
MST1R,deletion
MSTN,deletion
MSTO1,deletion
MSTO2P,deletion
MSX1,deletion
MSX2,deletion
MSX2P1,deletion
MT-ATP6,deletion
MT-ATP8,deletion
MT-CO1,deletion
MT-CO2,deletion
MT-CO3,deletion
MT-CYB,deletion
MT-ND1,deletion
MT-ND2,deletion
MT-ND3,deletion
MT-ND4,deletion
MT-ND4L,deletion
MT-ND5,deletion
MT-ND6,deletion
MT-RNR1,deletion
MT-RNR2,deletion
MT-TA,deletion
MT-TC,deletion
MT-TD,deletion
MT-TE,deletion
MT-TF,deletion
MT-TG,deletion
MT-TH,deletion
MT-TI,deletion
MT-TK,deletion
MT-TL1,deletion
MT-TL2,deletion
MT-TM,deletion
MT-TN,deletion
MT-TP,deletion
MT-TQ,deletion
MT-TR,deletion
MT-TS1,deletion
MT-TS2,deletion
MT-TT,deletion
MT-TV,deletion
MT-TW,deletion
MT-TY,deletion
MT1A,deletion
MT1B,deletion
MT1CP,deletion
MT1DP,deletion
MT1E,deletion
MT1F,deletion
MT1G,deletion
MT1H,deletion
MT1HL1,deletion
MT1JP,deletion
MT1L,deletion
MT1M,deletion
MT1P1,deletion
MT1P3,deletion
MT1X,deletion
MT1XP1,deletion
MT2A,deletion
MT2P1,deletion
MT3,deletion
MT4,deletion
MTA1,deletion
MTA2,deletion
MTA3,deletion
MTAP,deletion
MTAPP1,deletion
MTAPP2,deletion
MTATP6P1,deletion
MTATP6P11,deletion
MTATP6P13,deletion
MTATP6P14,deletion
MTATP6P15,deletion
MTATP6P16,deletion
MTATP6P17,deletion
MTATP6P18,deletion
MTATP6P19,deletion
MTATP6P2,deletion
MTATP6P20,deletion
MTATP6P21,deletion
MTATP6P22,deletion
MTATP6P23,deletion
MTATP6P24,deletion
MTATP6P25,deletion
MTATP6P26,deletion
MTATP6P27,deletion
MTATP6P29,deletion
MTATP6P3,deletion
MTATP6P30,deletion
MTATP6P31,deletion
MTATP6P4,deletion
MTATP6P7,deletion
MTATP6P9,deletion
MTATP8P1,deletion
MTATP8P2,deletion
MTBP,deletion
MTCH1,deletion
MTCH2,deletion
MTCL1,deletion
MTCL1P1,deletion
MTCO1P1,deletion
MTCO1P11,deletion
MTCO1P12,deletion
MTCO1P14,deletion
MTCO1P15,deletion
MTCO1P17,deletion
MTCO1P18,deletion
MTCO1P19,deletion
MTCO1P2,deletion
MTCO1P20,deletion
MTCO1P21,deletion
MTCO1P22,deletion
MTCO1P23,deletion
MTCO1P24,deletion
MTCO1P25,deletion
MTCO1P27,deletion
MTCO1P28,deletion
MTCO1P29,deletion
MTCO1P3,deletion
MTCO1P30,deletion
MTCO1P31,deletion
MTCO1P35,deletion
MTCO1P39,deletion
MTCO1P4,deletion
MTCO1P40,deletion
MTCO1P42,deletion
MTCO1P43,deletion
MTCO1P44,deletion
MTCO1P45,deletion
MTCO1P46,deletion
MTCO1P47,deletion
MTCO1P48,deletion
MTCO1P49,deletion
MTCO1P5,deletion
MTCO1P51,deletion
MTCO1P52,deletion
MTCO1P53,deletion
MTCO1P54,deletion
MTCO1P55,deletion
MTCO1P56,deletion
MTCO1P57,deletion
MTCO1P6,deletion
MTCO1P7,deletion
MTCO1P8,deletion
MTCO1P9,deletion
MTCO2P1,deletion
MTCO2P11,deletion
MTCO2P12,deletion
MTCO2P15,deletion
MTCO2P16,deletion
MTCO2P17,deletion
MTCO2P18,deletion
MTCO2P19,deletion
MTCO2P2,deletion
MTCO2P20,deletion
MTCO2P21,deletion
MTCO2P22,deletion
MTCO2P23,deletion
MTCO2P24,deletion
MTCO2P25,deletion
MTCO2P27,deletion
MTCO2P29,deletion
MTCO2P3,deletion
MTCO2P30,deletion
MTCO2P31,deletion
MTCO2P32,deletion
MTCO2P33,deletion
MTCO2P34,deletion
MTCO2P4,deletion
MTCO2P5,deletion
MTCO2P6,deletion
MTCO2P7,deletion
